participant,device_location,segment_id,classified_posture,xmin,xmax,ymin,ymax
1,lower_back,273,unknown,0.609806911414298,0.609806911414298,-0.2892,-0.2892
1,lower_back,274,neck slouch,0.609806911414298,0.609806911414298,-0.2892,-0.2892
1,lower_back,275,unknown,0.6104101386374348,0.6104101386374348,1.1183999999999998,1.1183999999999998
1,lower_back,276,good+neck slouch,0.6104101386374348,0.6104101386374348,1.1183999999999998,1.1183999999999998
1,lower_back,277,good+neck slouch+shoulder slouch,0.6104101386374348,0.6109742679675048,1.1183999999999998,2.808
1,lower_back,278,good+neck slouch,0.6116054222190701,0.6116054222190701,2.545,2.545
1,lower_back,279,good+neck slouch+shoulder slouch,0.6116054222190701,0.6116054222190701,2.545,2.545
1,lower_back,280,good+neck slouch,0.6123036019247996,0.6123036019247996,2.4958,2.4958
1,lower_back,281,good+neck slouch+shoulder slouch,0.6128398039601066,0.6128398039601066,2.6776,2.6776
1,lower_back,282,good+neck slouch,0.6133704206962617,0.619922139065481,1.2917999999999998,2.474666666666667
1,lower_back,283,neck slouch,0.6205588788825327,0.6205588788825327,1.0456666666666667,1.0456666666666667
1,lower_back,284,good+neck slouch,0.6205588788825327,0.6332043096381323,1.0456666666666667,2.5707999999999998
1,lower_back,285,good+neck slouch+shoulder slouch,0.6332043096381323,0.6332043096381323,2.5707999999999998,2.5707999999999998
1,lower_back,286,neck slouch,0.6337349263742875,0.6337349263742875,1.3576666666666666,1.3576666666666666
1,lower_back,287,good+neck slouch,0.6337349263742875,0.6343660806258529,1.3576666666666666,1.4707142857142856
1,lower_back,288,unknown,0.6351647983796614,0.6362316168847891,-2.3015,1.1976666666666667
1,lower_back,289,good+neck slouch,0.6362316168847891,0.6362316168847891,1.1976666666666667,1.1976666666666667
1,lower_back,290,good+neck slouch+shoulder slouch,0.6362316168847891,0.6362316168847891,1.1976666666666667,1.1976666666666667
1,lower_back,291,good+neck slouch,0.6367957462148591,0.6367957462148591,2.638,2.638
1,lower_back,292,good+neck slouch+shoulder slouch,0.6367957462148591,0.6367957462148591,2.638,2.638
1,lower_back,293,good+neck slouch,0.6374269004664245,0.6374269004664245,2.5258000000000003,2.5258000000000003
1,lower_back,294,good+neck slouch+shoulder slouch,0.6374269004664245,0.6374269004664245,2.5258000000000003,2.5258000000000003
1,lower_back,295,good+neck slouch,0.6380245423904093,0.6380245423904093,2.739333333333333,2.739333333333333
1,lower_back,296,good+neck slouch+shoulder slouch,0.6380245423904093,0.6500388188944437,2.739333333333333,4.218
1,lower_back,297,good+neck slouch,0.6506699731460089,0.6506699731460089,3.458,3.458
1,lower_back,298,good+neck slouch+shoulder slouch,0.6506699731460089,0.6506699731460089,3.458,3.458
1,lower_back,299,unknown,0.6511726625874011,0.6511726625874011,-0.17966666666666664,-0.17966666666666664
1,lower_back,300,good+neck slouch,0.6511726625874011,0.6511726625874011,-0.17966666666666664,-0.17966666666666664
1,lower_back,301,unknown,0.6518038171053009,0.6529320754991065,-3.46475,-0.8626
1,lower_back,302,neck slouch,0.6534682775344135,0.6534682775344135,0.38120000000000004,0.38120000000000004
1,lower_back,303,unknown,0.6540994320523132,0.6540994320523132,0.3976,0.3976
1,lower_back,304,good+neck slouch,0.6540994320523132,0.6540994320523132,0.3976,0.3976
1,lower_back,305,unknown,0.6546300485221339,0.6546300485221339,0.5364,0.5364
1,lower_back,306,neck slouch,0.6546300485221339,0.6546300485221339,0.5364,0.5364
1,lower_back,307,good+neck slouch,0.6546300485221339,0.6546300485221339,0.5364,0.5364
1,lower_back,308,unknown,0.6551662505574409,0.6551662505574409,0.37360000000000004,0.37360000000000004
1,lower_back,309,neck slouch,0.6551662505574409,0.6551662505574409,0.37360000000000004,0.37360000000000004
1,lower_back,310,unknown,0.6556968670272616,0.6556968670272616,-0.49175,-0.49175
1,lower_back,311,neck slouch,0.6561939711695018,0.6561939711695018,1.4456,1.4456
1,lower_back,312,good+neck slouch,0.6561939711695018,0.6561939711695018,1.4456,1.4456
1,lower_back,313,unknown,0.6567301729384745,0.6567301729384745,0.9291666666666667,0.9291666666666667
1,lower_back,314,neck slouch,0.6567301729384745,0.6567301729384745,0.9291666666666667,0.9291666666666667
1,lower_back,315,good+neck slouch,0.6567301729384745,0.6567301729384745,0.9291666666666667,0.9291666666666667
1,lower_back,316,unknown,0.657428352644204,0.657428352644204,0.32566666666666666,0.32566666666666666
1,lower_back,317,neck slouch,0.657428352644204,0.657428352644204,0.32566666666666666,0.32566666666666666
1,lower_back,318,good+neck slouch,0.657428352644204,0.657428352644204,0.32566666666666666,0.32566666666666666
1,lower_back,319,neck slouch,0.6580595071621037,0.6580595071621037,1.096,1.096
1,lower_back,320,good+neck slouch,0.6580595071621037,0.6580595071621037,1.096,1.096
1,lower_back,321,unknown,0.658556611304344,0.658556611304344,0.029599999999999998,0.029599999999999998
1,lower_back,322,neck slouch,0.658556611304344,0.658556611304344,0.029599999999999998,0.029599999999999998
1,lower_back,323,unknown,0.6590928130733166,0.6590928130733166,-0.2426,-0.2426
1,lower_back,324,neck slouch,0.6590928130733166,0.6590928130733166,-0.2426,-0.2426
1,lower_back,325,unknown,0.6596904549973014,0.6596904549973014,1.8698000000000001,1.8698000000000001
1,lower_back,326,neck slouch,0.6596904549973014,0.6596904549973014,1.8698000000000001,1.8698000000000001
1,lower_back,327,good+neck slouch,0.6596904549973014,0.6596904549973014,1.8698000000000001,1.8698000000000001
1,lower_back,328,good+neck slouch+shoulder slouch,0.6596904549973014,0.6602210714671221,1.8698000000000001,4.6486
1,lower_back,329,neck slouch+shoulder slouch,0.6602210714671221,0.6602210714671221,4.6486,4.6486
1,lower_back,330,good+neck slouch+shoulder slouch,0.660785200797192,0.660785200797192,3.629,3.629
1,lower_back,331,good+neck slouch,0.6613214028324991,0.6613214028324991,2.7303333333333333,2.7303333333333333
1,lower_back,332,good+neck slouch+shoulder slouch,0.6613214028324991,0.6619525573503989,2.7116000000000002,2.7303333333333333
1,lower_back,333,good+neck slouch,0.6625501990080493,0.6625501990080493,2.5422000000000002,2.5422000000000002
1,lower_back,334,good+neck slouch+shoulder slouch,0.6625501990080493,0.6625501990080493,2.5422000000000002,2.5422000000000002
1,lower_back,335,good+neck slouch,0.6631478409320342,0.6631478409320342,2.5581666666666667,2.5581666666666667
1,lower_back,336,good+neck slouch+shoulder slouch,0.6631478409320342,0.6631478409320342,2.5581666666666667,2.5581666666666667
1,lower_back,337,good+neck slouch,0.663751068155171,0.663751068155171,2.6948,2.6948
1,lower_back,338,good+neck slouch+shoulder slouch,0.663751068155171,0.663751068155171,2.6948,2.6948
1,lower_back,339,good+neck slouch,0.6643487100791559,0.6643487100791559,2.4051666666666667,2.4051666666666667
1,lower_back,340,good+neck slouch+shoulder slouch,0.6643487100791559,0.6643487100791559,2.4051666666666667,2.4051666666666667
1,lower_back,341,good+neck slouch,0.6649463517368063,0.6655775062547061,2.0542,2.5498
1,lower_back,342,good+neck slouch+shoulder slouch,0.6655775062547061,0.6655775062547061,2.5498,2.5498
1,lower_back,343,good+neck slouch,0.6661137082900132,0.6661137082900132,2.5965,2.5965
1,lower_back,344,good+neck slouch+shoulder slouch,0.6661137082900132,0.6680406841712928,2.5965,3.0476
1,lower_back,345,good+neck slouch,0.668571300907448,0.668571300907448,2.663,2.663
1,lower_back,346,good+neck slouch+shoulder slouch,0.668571300907448,0.668571300907448,2.663,2.663
1,lower_back,347,good+neck slouch,0.669107502942755,0.6776252953526553,0.879,2.0278333333333336
1,lower_back,348,neck slouch,0.6781894244163909,0.6781894244163909,0.7781666666666667,0.7781666666666667
1,lower_back,349,good+neck slouch,0.6781894244163909,0.6781894244163909,0.7781666666666667,0.7781666666666667
1,lower_back,350,neck slouch,0.6788540915282055,0.6796192964217648,0.6944285714285714,1.0372
1,lower_back,351,good+neck slouch,0.6796192964217648,0.6851768070391725,1.0372,2.071
1,lower_back,352,good+neck slouch+shoulder slouch,0.6851768070391725,0.6851768070391725,2.071,2.071
1,lower_back,353,good+neck slouch,0.685774448696823,0.685774448696823,2.80025,2.80025
1,lower_back,354,good+neck slouch+shoulder slouch,0.685774448696823,0.6908348554383249,2.6402,3.2462
1,lower_back,355,good+neck slouch,0.6913654719081456,0.6967554192896445,2.389666666666667,2.579833333333333
1,lower_back,356,good+neck slouch+shoulder slouch,0.6967554192896445,0.6999838020997905,2.579833333333333,2.7796666666666665
1,lower_back,357,good+neck slouch,0.7005535167290124,0.7005535167290124,2.5874,2.5874
1,lower_back,358,good+neck slouch+shoulder slouch,0.7005535167290124,0.7005535167290124,2.5874,2.5874
1,lower_back,359,unknown,0.7010841334651675,0.7010841334651675,0.759,0.759
1,lower_back,360,neck slouch,0.7010841334651675,0.7010841334651675,0.759,0.759
1,lower_back,361,good+neck slouch,0.7010841334651675,0.7010841334651675,0.759,0.759
1,lower_back,362,unknown,0.7017152879830674,0.7017152879830674,-1.1228,-1.1228
1,lower_back,363,neck slouch,0.7023464422346326,0.7023464422346326,1.5406666666666666,1.5406666666666666
1,lower_back,364,good+neck slouch,0.7023464422346326,0.7042454910874839,1.5406666666666666,2.5718
1,lower_back,365,good+neck slouch+shoulder slouch,0.7042454910874839,0.7042454910874839,2.5718,2.5718
1,lower_back,366,good+neck slouch,0.704776107823639,0.704776107823639,2.5378333333333334,2.5378333333333334
1,lower_back,367,good+neck slouch+shoulder slouch,0.704776107823639,0.7207169468435489,2.5378333333333334,3.4213333333333336
1,lower_back,368,good+neck slouch,0.7212475633133696,0.7212475633133696,2.1062857142857143,2.1062857142857143
1,lower_back,369,good+neck slouch+shoulder slouch,0.7212475633133696,0.7212475633133696,2.1062857142857143,2.1062857142857143
1,lower_back,370,good+neck slouch,0.7220462808008438,0.7226774353187435,1.6962000000000002,2.8145000000000002
1,lower_back,371,good+neck slouch+shoulder slouch,0.7226774353187435,0.7272072253240903,2.6214,2.9816666666666665
1,lower_back,372,good+neck slouch,0.7278383798419901,0.7278383798419901,2.5645714285714285,2.5645714285714285
1,lower_back,373,good+neck slouch+shoulder slouch,0.7278383798419901,0.7278383798419901,2.5645714285714285,2.5645714285714285
1,lower_back,374,good+neck slouch,0.7285700721416345,0.7838379775406505,1.6284999999999998,2.6586666666666665
1,lower_back,375,good+neck slouch+shoulder slouch,0.7838379775406505,0.7940872555674932,2.6586666666666665,3.548
1,lower_back,376,good+neck slouch,0.7950535362908762,0.7950535362908762,3.1676666666666664,3.1676666666666664
1,lower_back,377,good+neck slouch+shoulder slouch,0.7950535362908762,0.7950535362908762,3.1676666666666664,3.1676666666666664
1,lower_back,378,unknown,0.7957182034026908,0.7957182034026908,-0.44971428571428573,-0.44971428571428573
1,lower_back,379,neck slouch,0.7957182034026908,0.7957182034026908,-0.44971428571428573,-0.44971428571428573
1,lower_back,380,good+neck slouch,0.7957182034026908,0.7957182034026908,-0.44971428571428573,-0.44971428571428573
1,lower_back,381,unknown,0.7964498957023353,0.7964498957023353,-1.3876,-1.3876
1,lower_back,382,neck slouch,0.7969860977376423,0.7969860977376423,1.82225,1.82225
1,lower_back,383,good+neck slouch,0.7969860977376423,0.7984159697430163,1.82225,2.549375
1,lower_back,384,good+neck slouch+shoulder slouch,0.7984159697430163,0.7984159697430163,2.549375,2.549375
1,lower_back,385,good+neck slouch,0.7993152252785696,0.7993152252785696,2.6776666666666666,2.6776666666666666
1,lower_back,386,good+neck slouch+shoulder slouch,0.7993152252785696,0.7993152252785696,2.6776666666666666,2.6776666666666666
1,lower_back,387,good+neck slouch,0.7999128672025544,0.8005775343143691,2.0991666666666666,2.472625
1,lower_back,388,good+neck slouch+shoulder slouch,0.8005775343143691,0.8005775343143691,2.472625,2.472625
1,lower_back,389,good+neck slouch,0.8015103021775027,0.8015103021775027,2.6146666666666665,2.6146666666666665
1,lower_back,390,good+neck slouch+shoulder slouch,0.8015103021775027,0.8022084818832323,2.6146666666666665,2.6928
1,lower_back,391,good+neck slouch,0.8027726112133023,0.804805710441813,2.09,2.9785
1,lower_back,392,good+neck slouch+shoulder slouch,0.804805710441813,0.8098270190239137,2.84825,3.176857142857143
1,lower_back,393,good+neck slouch,0.8106257365113879,0.8106257365113879,2.5877,2.5877
1,lower_back,394,good+neck slouch+shoulder slouch,0.8106257365113879,0.8106257365113879,2.5877,2.5877
1,lower_back,395,good+neck slouch,0.8117595804706799,0.8159151458448077,2.4711,2.5709999999999997
1,lower_back,396,good+neck slouch+shoulder slouch,0.8159151458448077,0.8159151458448077,2.548857142857143,2.548857142857143
1,lower_back,397,good+neck slouch,0.8167138635986163,0.8167138635986163,2.5622857142857143,2.5622857142857143
1,lower_back,398,good+neck slouch+shoulder slouch,0.8167138635986163,0.8167138635986163,2.5622857142857143,2.5622857142857143
1,lower_back,399,good+neck slouch,0.8174790684921757,0.8190094785456287,2.1157272727272725,2.3648333333333333
1,lower_back,400,good+neck slouch+shoulder slouch,0.8190094785456287,0.8190094785456287,2.1157272727272725,2.1157272727272725
1,lower_back,401,neck slouch,0.8202438600203309,0.8202438600203309,1.1151428571428572,1.1151428571428572
1,lower_back,402,good+neck slouch,0.8202438600203309,0.8224054245916836,1.1151428571428572,2.511125
1,lower_back,403,good+neck slouch+shoulder slouch,0.8224054245916836,0.8464004647395029,2.511125,3.4608
1,lower_back,404,good+neck slouch,0.8468640560214938,0.8468640560214938,2.7493333333333334,2.7493333333333334
1,lower_back,405,good+neck slouch+shoulder slouch,0.8468640560214938,0.885761043712524,2.7493333333333334,4.9822
1,lower_back,406,neck slouch+shoulder slouch,0.885761043712524,0.885761043712524,4.9822,4.9822
1,lower_back,407,shoulder slouch,0.885761043712524,0.885761043712524,4.9822,4.9822
1,lower_back,408,good+neck slouch+shoulder slouch,0.8863307583417458,0.8863307583417458,4.345857142857143,4.345857142857143
1,lower_back,409,neck slouch+shoulder slouch,0.8863307583417458,0.8863307583417458,4.345857142857143,4.345857142857143
1,lower_back,410,good+neck slouch+shoulder slouch,0.8870289380474754,0.9314164111680834,2.929181818181818,4.034
1,lower_back,411,good+neck slouch,0.9326172800488706,0.9326172800488706,2.6323333333333334,2.6323333333333334
1,lower_back,412,good+neck slouch+shoulder slouch,0.9326172800488706,0.9326172800488706,2.6323333333333334,2.6323333333333334
1,lower_back,413,good+neck slouch,0.933348972348515,0.933348972348515,2.4725714285714284,2.4725714285714284
1,lower_back,414,good+neck slouch+shoulder slouch,0.933348972348515,0.933348972348515,2.4725714285714284,2.4725714285714284
1,lower_back,415,good+neck slouch,0.9340806649144939,0.9347788446202234,1.7374285714285715,1.8393333333333333
1,lower_back,416,unknown,0.9356110747016125,0.9356110747016125,0.04839999999999997,0.04839999999999997
1,lower_back,417,neck slouch,0.9356110747016125,0.9356110747016125,0.04839999999999997,0.04839999999999997
1,lower_back,418,good+neck slouch,0.9356110747016125,0.9356110747016125,0.04839999999999997,0.04839999999999997
1,lower_back,419,unknown,0.9361416911714332,0.9361416911714332,0.8306,0.8306
1,lower_back,420,good+neck slouch,0.9361416911714332,0.9431625863881298,0.8306,2.5967142857142855
1,lower_back,421,good+neck slouch+shoulder slouch,0.9431625863881298,0.9451956856166405,2.5967142857142855,2.83
1,lower_back,422,good+neck slouch,0.9459273781826193,0.9459273781826193,2.8107142857142855,2.8107142857142855
1,lower_back,423,good+neck slouch+shoulder slouch,0.9459273781826193,0.9666549370945569,2.7670000000000003,3.6037142857142856
1,lower_back,424,good+neck slouch,0.9672860916124566,0.9672860916124566,2.742,2.742
1,lower_back,425,good+neck slouch+shoulder slouch,0.9672860916124566,0.9672860916124566,2.742,2.742
1,lower_back,426,good+neck slouch,0.9678222936477637,0.9739774459228219,1.8658333333333332,2.541916666666667
1,lower_back,427,good+neck slouch+shoulder slouch,0.9739774459228219,0.9776694202812932,2.541916666666667,2.9291428571428573
1,lower_back,428,neck slouch,0.9783675999870228,0.9783675999870228,1.7698,1.7698
1,lower_back,429,good+neck slouch,0.9783675999870228,0.9783675999870228,1.7698,1.7698
1,lower_back,430,good+neck slouch+shoulder slouch,0.9783675999870228,0.9783675999870228,1.7698,1.7698
1,lower_back,431,neck slouch,0.9789317290507583,0.9789317290507583,0.677625,0.677625
1,lower_back,432,good+neck slouch,0.9789317290507583,0.9903483636308078,0.677625,1.8951428571428572
1,lower_back,433,unknown,0.9909124929608778,0.9909124929608778,0.10183333333333333,0.10183333333333333
1,lower_back,434,neck slouch,0.9909124929608778,0.9909124929608778,0.10183333333333333,0.10183333333333333
1,lower_back,435,unknown,0.991577159806358,0.9929120795954737,-3.3274999999999997,0.9015
1,lower_back,436,good+neck slouch,0.9929120795954737,0.9929120795954737,0.9015,0.9015
